Day,NEAR,EUR
206,8.550000,40.346725,
206,10.450000,49.312668,
206,11.400000,53.795635,
206,17.100000,80.693451,
206,18.049999,92.053642,
206,10.450000,53.294216,
206,10.450000,53.294216,
206,9.500000,48.449284,
206,18.049999,92.053642,
206,9.500000,48.449284,
206,1.900000,9.689857,
206,1.900000,9.689857,
206,7.600000,33.065174,
206,16.150000,70.263496,
206,5.700000,24.798882,
206,2.850000,12.399441,
206,7.600000,33.065174,
206,13.300000,57.864056,
206,15.200000,37.650578,
206,2.850000,7.059484,
206,4.750000,11.765806,
206,10.450000,25.884773,
206,15.200000,37.650578,
206,13.300000,35.227383,
206,5.700000,15.097450,
206,18.049999,47.808594,
206,1.900000,5.543960,
206,8.550000,24.947819,
206,4.750000,13.859900,
206,6.650000,25.171028,
206,12.350000,46.746197,
206,6.650000,25.171028,
206,13.300000,50.342056,
206,3.800000,16.808348,
206,16.150000,71.435478,
206,12.350000,54.627132,
206,17.100000,77.707634,
206,8.550000,42.967842,
206,1.900000,9.548409,
207,4.750000,27.500000,
207,7.600000,44.000000,
207,15.200000,62.216961,
207,7.600000,35.973244,
207,14.250000,67.449837,
207,5.700000,26.979933,
207,15.200000,78.093231,
207,11.400000,64.762680,
207,9.500000,53.968903,
207,12.350000,70.159576,
207,18.049999,102.540909,
207,3.800000,21.779402,
207,3.800000,21.212797,
207,8.550000,47.728790,
207,11.400000,63.638390,
207,10.450000,58.335194,
207,13.300000,74.244789,
207,1.900000,10.606399,
207,4.750000,26.657871,
207,8.550000,47.984165,
207,4.750000,26.657871,
207,15.200000,85.305191,
207,1.900000,10.663149,
207,8.550000,47.984165,
207,13.300000,74.642036,
207,8.550000,40.662136,
207,2.850000,13.554045,
207,1.900000,9.036031,
207,10.450000,49.698166,
207,9.500000,45.180153,
207,13.300000,72.742180,
207,19.950001,109.113274,
207,5.700000,31.175220,
207,12.350000,67.546310,
207,4.750000,27.160664,
207,7.600000,43.457062,
207,9.500000,54.321327,
207,7.600000,43.457062,
207,7.600000,33.872555,
207,17.100000,76.213249,
207,10.450000,46.574764,
207,14.250000,66.367882,
207,12.350000,57.518833,
207,15.200000,70.792412,
207,4.750000,22.122627,
207,4.750000,22.122627,
207,10.450000,48.669781,
207,7.600000,41.621017,
207,11.400000,62.431522,
207,18.049999,73.918098,
208,7.600000,44.000000,
208,13.300000,70.858131,
208,18.049999,96.164612,
208,6.650000,32.965855,
208,9.500000,54.386269,
208,9.500000,50.011677,
208,15.200000,65.818611,
208,15.200000,65.818611,
208,15.200000,65.818611,
208,15.200000,65.818611,
208,14.250000,61.704945,
208,10.450000,52.966858,
208,10.450000,52.966858,
208,13.300000,67.412361,
208,10.450000,52.966858,
208,11.400000,57.782024,
208,16.150000,81.857872,
208,1.900000,9.630338,
208,10.450000,58.106792,
208,19.000000,105.648712,
208,7.600000,42.259487,
208,8.550000,47.541920,
208,13.300000,73.954094,
208,4.750000,26.412178,
208,7.600000,42.259487,
208,5.700000,30.234356,
208,4.750000,25.195297,
208,12.350000,58.031067,
208,6.650000,31.247496,
208,18.049999,84.814629,
208,12.350000,58.031067,
208,19.950001,93.742493,
208,12.350000,58.031067,
208,13.300000,62.494991,
208,8.550000,40.738186,
208,12.350000,58.844048,
208,6.650000,31.685255,
208,19.950001,95.055771,
208,12.350000,64.252632,
208,7.600000,39.540081,
208,12.350000,64.252632,
208,18.049999,93.907684,
208,8.550000,44.482586,
208,5.700000,29.655058,
208,8.550000,44.482586,
208,8.550000,44.482586,
208,13.300000,71.714653,
208,2.850000,15.367427,
208,13.300000,71.714653,
208,12.350000,66.592186,
208,9.500000,51.224754,
208,6.650000,35.857327,
208,1.900000,10.244951,
208,13.300000,71.714653,
208,4.750000,27.178051,
208,12.350000,70.662933,
208,6.650000,38.049271,
208,10.450000,59.791718,
208,1.900000,10.255527,
208,23.750000,128.194092,
208,8.550000,46.149872,
209,13.300000,77.000000,
209,7.600000,43.645046,
209,8.550000,49.100674,
209,9.500000,54.556309,
209,3.800000,16.827707,
209,8.550000,37.862339,
209,10.450000,46.276196,
209,7.600000,33.655415,
209,9.500000,42.069267,
209,9.500000,48.520432,
209,9.500000,48.520432,
209,8.550000,44.061031,
209,7.600000,39.165363,
209,10.450000,53.852371,
209,7.600000,39.165363,
209,8.550000,44.258659,
209,1.900000,9.835258,
209,15.200000,78.682068,
209,14.250000,73.764435,
209,4.750000,24.588146,
209,14.250000,73.764435,
209,5.700000,29.505775,
209,12.350000,63.929180,
209,4.750000,25.445801,
209,7.600000,40.713284,
209,5.700000,30.534960,
209,7.600000,40.713284,
209,17.100000,91.604881,
209,18.049999,96.694038,
209,10.450000,55.980762,
209,9.500000,50.891602,
209,8.550000,48.563675,
209,0.950000,5.395964,
209,12.350000,70.147530,
209,13.300000,75.543495,
209,19.950001,113.315247,
209,5.700000,32.375782,
209,8.550000,47.393929,
209,11.400000,63.191906,
209,6.650000,36.861946,
209,4.750000,26.329962,
209,1.900000,10.531985,
209,10.450000,51.243042,
209,5.700000,27.950748,
209,16.150000,79.193794,
209,3.800000,18.633833,
209,14.250000,75.928696,
209,13.300000,70.866776,
209,14.250000,75.928696,
209,10.450000,55.681042,
209,5.700000,25.712347,
209,0.950000,4.285391,
209,10.450000,47.139305,
209,6.650000,33.752129,
209,10.450000,53.039059,
210,2.850000,12.500205,
210,9.500000,46.949471,
210,12.350000,61.034313,
210,7.600000,37.559578,
210,7.600000,29.902853,
210,5.700000,22.471004,
210,8.550000,33.706505,
210,9.500000,37.451675,
210,11.400000,44.942009,
210,5.700000,27.866339,
210,12.350000,63.476536,
210,8.550000,43.945293,
210,8.550000,43.945293,
210,8.550000,43.945293,
210,12.350000,63.476536,
210,19.000000,97.656212,
210,4.750000,24.414053,
210,23.750000,126.927689,
210,10.450000,55.848186,
210,8.550000,45.693966,
210,10.450000,55.848186,
210,3.800000,20.308432,
210,2.850000,12.198404,
210,14.250000,60.992023,
210,7.600000,32.529079,
210,5.700000,24.396809,
210,9.500000,44.389782,
210,4.750000,22.194891,
210,7.600000,35.511826,
210,15.200000,71.023651,
210,13.300000,62.145695,
210,19.000000,88.779564,
210,18.049999,92.980110,
210,19.000000,97.873802,
210,18.049999,99.146446,
210,12.350000,67.837044,
210,4.750000,26.091171,
210,7.600000,41.745876,
210,8.550000,48.303883,
210,17.100000,96.607765,
210,9.500000,53.670986,
210,4.750000,26.835493,
210,15.200000,85.873581,
210,7.600000,42.936790,
210,19.000000,107.341972,
210,6.650000,36.279381,
210,0.950000,5.182769,
210,12.350000,71.311203,
210,3.800000,21.941908,
210,7.600000,43.883816,
210,5.700000,32.912861,
210,7.600000,43.883816,
210,1.900000,10.581846,
210,8.550000,48.382870,
210,8.550000,42.950298,
210,18.049999,90.672852,
211,9.500000,55.000000,
211,12.350000,66.718559,
211,3.800000,14.334330,
211,14.250000,53.753735,
211,12.350000,46.586571,
211,11.400000,43.489677,
211,12.350000,47.113819,
211,19.950001,76.106934,
211,13.300000,53.816517,
211,9.500000,38.440369,
211,9.500000,41.859867,
211,7.600000,33.487896,
211,13.300000,58.603813,
211,15.200000,66.975792,
211,5.700000,25.115921,
211,1.900000,9.475629,
211,7.600000,37.902515,
211,5.700000,28.426888,
211,9.500000,47.378143,
211,12.350000,61.591591,
211,11.400000,56.853775,
211,12.350000,61.591591,
211,10.450000,52.115963,
211,8.550000,42.640327,
211,5.700000,28.642487,
211,5.700000,28.642487,
211,5.700000,28.642487,
211,7.600000,38.189983,
211,2.850000,14.321243,
211,7.600000,38.653831,
211,5.700000,28.990374,
211,13.300000,67.644203,
211,8.550000,43.485558,
211,4.750000,25.885386,
211,6.650000,36.239540,
211,14.250000,77.656158,
211,13.300000,72.479080,
211,4.750000,25.885386,
211,7.600000,41.416618,
211,4.750000,25.885386,
211,8.550000,46.593693,
211,4.750000,22.520159,
211,12.350000,58.552414,
211,4.750000,22.520159,
211,16.150000,76.568542,
211,8.550000,40.536285,
211,4.750000,26.391403,
211,6.650000,36.947964,
211,12.350000,68.617653,
211,11.400000,63.339371,
211,4.750000,26.391403,
211,14.250000,79.174210,
211,4.750000,26.391403,
211,3.800000,18.238552,
211,10.450000,50.156017,
211,10.450000,50.156017,
211,14.250000,68.394569,
211,10.450000,39.769081,
211,13.300000,50.615189,
211,18.049999,68.692047,
211,3.800000,15.037957,
211,5.700000,22.556934,
211,18.049999,71.430290,
211,17.100000,67.670799,
211,4.750000,19.425465,
211,2.850000,13.652860,
212,7.600000,39.325504,
212,4.750000,27.117525,
212,0.950000,4.833041,
212,8.550000,43.497364,
212,8.550000,43.716904,
212,7.600000,41.078911,
212,4.750000,26.447733,
212,13.300000,74.053650,
212,7.600000,42.316372,
212,5.700000,29.548460,
212,10.450000,54.172176,
212,7.600000,39.397945,
212,13.300000,70.045815,
212,4.750000,25.016361,
212,5.700000,30.019634,
212,12.350000,65.042542,
212,14.250000,75.049088,
212,2.850000,15.009817,
212,10.450000,55.035999,
212,1.900000,10.394855,
212,17.100000,93.553688,
212,19.000000,103.948547,
212,11.400000,62.369129,
212,7.600000,41.579422,
212,1.900000,10.394855,
212,13.300000,72.763985,
212,7.600000,41.579422,
212,8.550000,46.776844,
212,11.400000,62.369129,
212,19.000000,96.845932,
212,10.450000,53.265263,
212,18.049999,92.003632,
212,10.450000,53.265263,
212,13.300000,67.924263,
212,12.350000,63.072533,
212,12.350000,63.072533,
212,8.550000,43.665596,
212,6.650000,33.962132,
212,5.700000,29.110397,
212,7.600000,38.813866,
212,10.450000,53.369064,
212,9.500000,48.517330,
212,10.450000,53.369064,
212,4.750000,25.276823,
212,10.450000,55.609013,
212,15.200000,80.885834,
212,1.900000,10.110729,
212,14.250000,75.830467,
212,2.850000,15.166094,
212,23.750000,126.384117,
212,12.350000,65.719742,
212,9.500000,43.891232,
212,10.450000,48.280354,
212,5.700000,26.334738,
212,19.000000,87.782463,
212,18.049999,91.426346,
212,13.300000,67.366783,
212,9.500000,48.119129,
212,5.700000,28.871477,
212,3.800000,19.247652,
212,14.250000,72.178696,
212,7.600000,41.479382,
212,19.950001,108.883369,
212,5.700000,27.642239,
212,7.600000,36.856319,
212,3.800000,18.428160,
212,23.750000,115.175995,
212,10.450000,50.677441,
212,14.250000,69.105598,
212,14.250000,69.105598,
212,6.650000,33.108776,
212,8.550000,45.505989,
213,7.600000,44.000000,
213,1.900000,11.000000,
213,4.750000,26.809109,
213,3.800000,20.430084,
213,23.750000,127.688026,
213,19.950001,97.324013,
213,5.700000,30.663212,
213,8.550000,48.024303,
213,12.350000,71.256203,
213,7.600000,43.849972,
213,19.950001,103.620468,
213,8.550000,44.408768,
213,17.100000,90.789986,
213,3.800000,20.175552,
213,7.600000,40.351105,
213,7.600000,40.351105,
213,5.700000,30.263329,
213,9.500000,50.438881,
213,10.450000,55.482773,
213,15.200000,85.077553,
213,4.750000,26.586735,
213,19.950001,111.664291,
213,5.700000,31.904083,
213,3.800000,21.269388,
213,7.600000,42.538776,
213,3.800000,21.269388,
213,14.250000,79.760208,
213,11.400000,63.808167,
213,4.750000,26.586735,
213,13.300000,70.684311,
213,13.300000,70.684311,
213,12.350000,65.635437,
213,8.550000,45.439915,
213,5.700000,30.293276,
213,3.800000,21.816101,
213,8.550000,49.086224,
213,12.350000,70.902328,
213,10.450000,59.994278,
213,13.300000,75.493111,
213,9.500000,53.923653,
213,5.700000,32.354191,
213,1.900000,10.784731,
213,10.450000,52.885437,
213,8.550000,43.269897,
213,8.550000,43.269897,
213,0.950000,4.807767,
213,8.550000,43.269897,
213,13.300000,67.308731,
213,4.750000,26.714176,
213,12.350000,69.456856,
213,12.350000,69.456856,
213,12.350000,69.456856,
213,9.500000,53.428352,
213,8.550000,48.085514,
213,18.049999,78.881935,
213,4.750000,20.758404,
213,13.300000,58.123531,
213,23.750000,115.623260,
213,7.600000,36.999443,
213,1.900000,9.249861,
213,0.000000,0.000000,
213,4.750000,23.124651,
213,13.300000,64.749023,
213,5.700000,27.749580,
213,5.700000,32.888229,
213,7.600000,43.850975,
213,19.000000,109.627434,
213,6.650000,38.187099,
213,10.450000,60.008301,
213,12.350000,70.918900,
213,7.600000,42.667336,
213,7.600000,42.667336,
214,11.400000,66.000000,
214,1.900000,11.000000,
214,12.350000,59.220486,
214,6.650000,35.797813,
214,7.600000,39.361607,
214,6.650000,34.441406,
214,18.049999,93.485184,
214,10.450000,40.057224,
214,10.450000,40.057224,
214,5.700000,21.849396,
214,6.650000,25.490961,
214,4.750000,18.207829,
214,7.600000,32.920029,
214,16.150000,69.955063,
214,7.600000,39.245934,
214,14.250000,73.586121,
214,1.900000,9.811483,
214,4.750000,24.528708,
214,8.550000,44.151672,
214,4.750000,24.528708,
214,4.750000,24.528708,
214,2.850000,15.985724,
214,12.350000,69.271477,
214,7.600000,36.265373,
214,8.550000,40.798542,
214,10.450000,49.864891,
214,7.600000,36.265373,
214,14.250000,67.997574,
214,6.650000,31.732201,
214,10.450000,49.864891,
214,10.450000,52.595009,
214,2.850000,14.344093,
214,19.000000,95.627289,
214,7.600000,38.250916,
214,8.550000,43.032280,
214,18.049999,103.285194,
214,17.100000,97.849129,
214,18.049999,103.285194,
214,7.600000,43.488506,
214,14.250000,81.540947,
214,6.650000,38.052441,
214,7.600000,43.488506,
214,13.300000,76.104881,
214,9.500000,54.937572,
214,10.450000,60.431332,
214,9.500000,54.937572,
214,9.500000,54.937572,
214,5.700000,32.962543,
214,2.850000,16.481272,
214,19.000000,109.875145,
214,2.850000,16.481272,
214,15.200000,83.126709,
214,23.750000,129.885483,
214,7.600000,41.563354,
214,4.750000,25.977097,
214,18.049999,98.968544,
214,4.750000,26.044355,
214,16.150000,88.550812,
214,6.650000,36.462097,
214,9.500000,45.635986,
214,5.700000,27.381592,
214,7.600000,36.508789,
214,9.500000,45.635986,
214,4.750000,24.519810,
214,12.350000,63.751503,
214,2.850000,14.711885,
214,4.750000,24.519810,
214,8.550000,44.135654,
214,8.550000,46.770374,
214,6.650000,34.239662,
215,5.700000,28.252838,
215,4.750000,23.835222,
215,3.800000,21.360422,
215,5.700000,32.040634,
215,5.700000,25.459417,
215,14.250000,75.264969,
215,4.750000,25.088324,
215,18.049999,95.335632,
215,13.300000,70.247307,
215,7.600000,40.141319,
215,4.750000,25.088324,
215,5.700000,30.105988,
215,19.000000,89.421280,
215,7.600000,35.768513,
215,16.150000,76.008095,
215,7.600000,35.768513,
215,4.750000,22.355320,
215,7.600000,35.941971,
215,2.850000,13.478239,
215,13.300000,62.898445,
215,11.400000,53.912956,
215,8.550000,46.804184,
215,13.300000,72.806511,
215,7.600000,41.603722,
215,8.550000,46.804184,
215,16.150000,88.407906,
215,13.300000,65.414261,
215,4.750000,23.362236,
215,9.500000,46.724472,
215,5.700000,28.034683,
215,5.700000,28.034683,
215,13.300000,65.414261,
215,6.650000,32.707130,
215,7.600000,37.379578,
215,12.350000,60.741814,
215,10.450000,53.105827,
215,13.300000,67.589233,
215,5.700000,28.966814,
215,7.600000,38.622421,
215,0.950000,4.827803,
215,3.800000,15.746691,
215,2.850000,11.810018,
215,12.350000,59.833275,
215,10.450000,50.628155,
215,4.750000,23.012798,
215,2.850000,13.807678,
215,14.250000,71.659821,
215,7.600000,38.218571,
215,5.700000,28.663929,
215,11.400000,62.771652,
215,18.049999,99.388451,
215,4.750000,26.154856,
215,5.700000,31.385826,
215,10.450000,57.540684,
215,8.550000,47.990654,
215,10.450000,58.655247,
215,13.300000,74.652130,
215,4.750000,25.130754,
216,11.400000,47.631367,
216,8.550000,41.933872,
216,10.450000,51.252514,
216,18.049999,100.137764,
216,12.350000,68.515312,
216,11.400000,63.244904,
216,5.700000,28.048439,
216,7.600000,37.397919,
216,2.850000,15.642432,
216,11.400000,53.432659,
216,6.650000,31.169050,
216,4.750000,22.263609,
216,10.450000,48.979939,
216,1.900000,8.905443,
216,19.950001,93.507156,
216,2.850000,9.699138,
216,11.400000,38.796551,
216,8.550000,29.097412,
216,9.500000,32.330460,
216,23.750000,80.826149,
216,2.850000,13.476623,
216,5.700000,26.953245,
216,1.900000,8.984415,
216,8.550000,40.429867,
216,18.049999,85.351944,
216,16.150000,51.599209,
216,17.100000,54.634453,
216,4.750000,15.176238,
216,8.550000,27.317226,
216,4.750000,15.176238,
216,10.450000,33.387726,
216,8.550000,31.749107,
216,23.750000,88.191971,
216,4.750000,17.638393,
216,1.900000,7.055358,
216,8.550000,31.749107,
216,1.900000,7.055358,
216,7.600000,28.221432,
216,12.350000,45.859825,
216,11.400000,43.990654,
216,12.350000,47.656544,
216,8.550000,32.992989,
216,5.700000,21.995327,
216,8.550000,35.906487,
216,5.700000,23.937658,
216,5.700000,23.937658,
216,9.500000,39.896095,
216,14.250000,59.844143,
216,7.600000,31.916878,
216,7.600000,33.542854,
216,5.700000,25.157141,
216,5.700000,25.157141,
216,5.700000,27.812307,
216,13.300000,64.895378,
216,4.750000,23.176922,
216,11.400000,58.151421,
216,5.700000,32.440376,
216,8.550000,48.660561,
216,5.700000,32.440376,
216,18.049999,102.727852,
216,15.200000,81.285713,
216,10.450000,55.883930,
217,0.950000,5.186877,
217,7.600000,38.803265,
217,7.600000,40.831558,
217,9.500000,47.198067,
217,7.600000,37.758453,
217,5.700000,28.318840,
217,12.350000,67.097885,
217,3.800000,20.645502,
217,3.800000,20.645502,
217,7.600000,41.291004,
217,16.150000,87.743385,
217,6.650000,36.129627,
217,14.250000,65.353851,
217,9.500000,43.569233,
217,13.300000,60.996922,
217,2.850000,14.002660,
217,13.300000,65.345749,
217,9.500000,46.675533,
217,18.049999,88.683510,
217,2.850000,14.002660,
217,5.700000,21.089802,
217,18.049999,66.784370,
217,8.550000,35.175285,
217,5.700000,23.450191,
217,7.600000,31.266922,
217,15.200000,62.533844,
217,8.550000,35.175285,
217,3.800000,15.633461,
217,7.600000,31.266922,
217,12.350000,62.872082,
217,9.500000,48.363136,
217,12.350000,62.872082,
217,16.150000,82.217339,
217,18.049999,91.889961,
217,9.500000,48.363136,
217,7.600000,38.690510,
217,5.700000,29.017881,
217,9.500000,48.452858,
217,18.049999,92.060425,
217,10.450000,53.298145,
217,5.700000,29.071714,
217,15.200000,81.484940,
217,10.450000,56.020897,
217,4.750000,25.464043,
217,19.000000,101.856171,
217,15.200000,81.484940,
217,3.800000,21.612551,
217,17.100000,97.256477,
217,6.650000,37.821964,
217,2.850000,16.209414,
217,0.000000,0.000000,
217,4.750000,25.364271,
217,17.100000,91.311371,
217,9.500000,50.728542,
217,7.600000,40.582836,
217,7.600000,43.259689,
217,18.049999,102.741753,
217,13.300000,73.159828,
217,2.850000,15.677107,
218,5.700000,29.723490,
218,13.300000,76.539253,
218,16.150000,80.958321,
218,13.300000,68.707451,
218,7.600000,39.261402,
218,8.550000,44.169075,
218,3.800000,19.630701,
218,4.750000,20.999632,
218,10.450000,46.199188,
218,3.800000,16.799706,
218,14.250000,62.998894,
218,13.300000,63.046062,
218,9.500000,45.032902,
218,7.600000,36.026321,
218,11.400000,59.015194,
218,12.350000,63.933128,
218,5.700000,29.507597,
218,3.800000,19.671732,
218,8.550000,47.316578,
218,13.300000,73.603561,
218,7.600000,42.059181,
218,9.500000,52.573975,
218,12.350000,68.346169,
218,14.250000,78.860962,
218,18.049999,101.811989,
218,5.700000,32.151154,
218,1.900000,10.717052,
218,13.300000,75.019356,
218,4.750000,26.792629,
218,9.500000,53.585258,
218,11.400000,64.302307,
218,17.100000,96.453461,
218,18.049999,96.194450,
218,12.350000,65.817261,
218,17.100000,91.131584,
218,9.500000,50.628658,
218,8.550000,48.198147,
218,5.700000,32.132099,
218,2.850000,12.952981,
218,5.700000,25.905962,
218,6.650000,31.096342,
218,2.850000,13.871678,
218,15.200000,73.982285,
218,8.550000,46.983776,
219,8.550000,49.500000,
219,1.900000,10.337935,
219,10.450000,60.249371,
219,16.150000,93.112663,
